timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
189,1,0,4752335795.275482,4267704000.0,1.0,920341190.2494041,1358191.95450901,0.0015806077327204502,81191.04,3926940.6392694064,5881574.562990441,742191780.8219155,583759.9363299347,38272165.13549474,0,0,9961727834.864506,3859801190.249404,439460000,43946,59867.518448311246,64015.56,119.66244831124666,4267.704,49.44949032126208,398.0,20484.979199999998,2739.72602739726,25959492.326693535
190,1,0,4816670541.104024,4306708000.0,1.0,919781685.4786147,1359018.144995506,0.0016157652491727323,81939.9168,3926940.6392694064,5963514.479790441,746118721.4611849,588385.326858775,38860550.46235351,0,0,9961139449.537647,3863221685.478615,443440000,44344,60414.82392855052,64600.62,120.91192855051526,4306.708,49.44875104723096,398.0,20672.1984,2739.72602739726,25977424.799066138
191,1,0,4881876218.554219,4345712000.0,1.0,919218321.5860994,1359851.0502305133,0.0016159175436545878,82688.7936,3926940.6392694064,6046203.273390441,750045662.1004542,592993.3253846634,39453543.787738174,0,0,9960546456.212261,3866638321.5860996,447420000,44742,60962.13336919272,65185.68000000001,122.16536919271216,4345.7119999999995,49.44800508365057,398.0,20859.4176,2739.72602739726,25995544.49063874
192,1,0,4947964617.862897,4384716000.0,1.0,918651116.0542673,1360690.667169609,0.0016352818457304457,83437.6704,3926940.6392694064,6129640.943790441,753972602.7397236,597583.8415014832,40051127.629239656,0,0,9959948872.37076,3870051116.0542674,451400000,45140,61509.44680712483,65770.74,123.4228071248252,4384.715999999999,49.44725242649405,398.0,21046.6368,2739.72602739726,26013851.401411343
193,1,0,5014947688.877215,4423720000.0,1.0,918080086.4546804,1361536.992733467,0.0016651036473342355,84186.5472,3926940.6392694064,6213827.490990441,757899543.3789929,602156.7860562031,40653284.41529586,0,0,9959346715.584703,3873460086.4546804,455380000,45538,62056.76427930429,66355.8,124.68427930429115,4423.719999999999,49.44649307155981,398.0,21233.856,2739.72602739726,26032345.531383947
194,1,0,5082837543.21539,4462724000.0,1.0,917505250.4467984,1362390.0238077908,0.0016719189904415243,84935.424,3926940.6392694064,6298762.914990441,761826484.0182623,606712.0711513968,41259996.48644726,0,0,9958740003.513554,3876865250.4467983,459360000,45936,62604.085822759414,66940.86000000002,125.94982275940163,4462.724,49.445727014477484,398.0,21421.075200000003,2739.72602739726,26051026.88055655
195,1,0,5151646456.456669,4501728000.0,1.0,916926625.7767202,1363249.7572432505,0.0017023069937334146,85684.30080000001,3926940.6392694064,6384447.215790441,765753424.6575316,611249.6101476041,41871246.09659486,0,0,9958128753.903404,3880266625.77672,463340000,46334,63151.41147458971,67525.92000000001,127.21947458970519,4501.728,49.44495425071372,398.0,21608.294400000002,2739.72602739726,26069895.448929153
196,1,0,5221386870.36095,4540732000.0,1.0,916344230.275924,1364116.189855415,0.0016904129461577325,86433.17760000001,3926940.6392694064,6470880.393390441,769680365.296801,615769.3176655383,42487015.4142604,0,0,9957512984.58574,3883664230.2759237,467320000,46732,63698.74127196641,68110.98000000001,128.49327196640536,4540.732,49.444174775577565,398.0,21795.513600000002,2739.72602739726,26088951.236501757
197,1,0,5292071395.118462,4579736000.0,1.0,915758081.8600051,1364989.318424686,0.001720115709898329,87182.05440000001,3926940.6392694064,6558062.447790441,773607305.9360703,620271.109588136,43107286.52384854,0,0,9956892713.47615,3887058081.8600054,471300000,47130,64246.07525213276,68696.04000000001,129.77125213275534,4579.736,49.44338858422566,398.0,21982.732799999998,2739.72602739726,26108194.24327436
198,1,0,5363712811.629878,4618740000.0,1.0,915168198.527412,1365869.1396962313,0.0017466886682285685,87930.93119999999,3926940.6392694064,6645993.378990442,777534246.5753397,624754.9030624569,43732041.426911,0,0,9956267958.57309,3890448198.527412,475280000,47528,64793.41345240446,69281.1,131.0534524044483,4618.74,49.44259567166714,398.0,22169.952,2739.72602739726,26127624.469246965
