timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
54,1,0,308208261.1094754,1399146000.0,0.22028313064503302,718784334.9540111,1739047.3598454022,0.0031077880095659255,410958.90410958906,3515981.735159817,22191780.82191783,189863013.69863,17496.513008969552,680459.5665397551,0,0,9999319540.43346,5761374334.954011,142590000,14259,2782.353451570887,3176.3806440458757,1005.1188075250108,1399.146,6.943430486684564,-18.0,1016.4418060946801,2739.72602739726,24906067.60798485
55,1,0,308362365.2400301,1397382000.0,0.22067148799686134,722873568.282587,1729209.7191626101,0.003078383756533805,410958.90410958906,3515981.735159817,22602739.726027418,193378995.43378982,17707.31069344954,698166.8772332047,0,0,9999301833.122766,5765283568.282587,142410000,14241,2774.708573214075,3178.373006789441,993.7175664246331,1397.3819999999998,6.934971575017649,-18.0,1017.0793621726211,2739.72602739726,24904344.961319625
56,1,0,308516546.4226501,1395618000.0,0.22106088229203844,726962589.4259565,1719483.255647398,0.0030281420126483396,410958.90410958906,3515981.735159817,23013698.630137008,196894977.16894963,17919.495900005702,716086.3731332103,0,0,9999283913.626867,5769192589.425957,142230000,14223,2767.259440616595,3180.3676475109487,982.5097931056463,1395.618,6.926940074086516,-18.0,1017.7176472035036,2739.72602739726,24902622.952939432
57,1,0,308670804.6958614,1393854000.0,0.2214513174951332,731051396.9942584,1709866.0985252503,0.00297111554424935,410958.90410958906,3515981.735159817,23424657.534246597,200410958.90410945,18133.070967553664,734219.444100764,0,0,9999265780.555899,5773101396.994259,142050000,14205,2760.0017081270207,3182.3645726602876,971.4911354667338,1393.854,6.91932801912132,-18.0,1018.356663251292,2739.72602739726,24900901.583575286
58,1,0,308825140.0982093,1392090000.0,0.22184279759082337,735139989.5952885,1700356.418766119,0.002930969865886975,410958.90410958906,3515981.735159817,23835616.438356187,203926940.63926926,18348.03823940318,752567.4823401672,0,0,9999247432.51766,5777009989.595288,141870000,14187,2752.9311518183576,3184.3637887185823,960.6573630997752,1392.09,6.912127661701637,-18.0,1018.9964123899464,2739.72602739726,24899180.85396028
59,1,0,308979552.6682584,1390326000.0,0.22223532658402304,739228365.8344947,1690952.4279265392,0.0029170455881146603,410958.90410958906,3515981.735159817,24246575.342465777,207442922.37442908,18564.400063281937,771131.8824034492,0,0,9999228868.117596,5780918365.834495,141690000,14169,2746.0436654276336,3186.3653021983996,950.0043632292341,1390.326,6.905331463014981,-18.0,1019.6368967034879,2739.72602739726,24897460.764829587
60,1,0,309134042.44459254,1388562000.0,0.22262890850001119,743326524.3149729,1681629.7536966933,0.002853186582288474,410958.90410958906,3515981.735159817,24657534.246575367,210958904.1095889,18782.158791359467,789914.0411948087,0,0,9999210085.958805,5784826524.314973,141500000,14150,2739.335256452682,3188.3691196439368,939.5281368087453,1388.562,6.898932087359001,-19.0,1020.2781182860598,2739.72602739726,24895741.316920478
61,1,0,309288609.4658148,1386700000.0,0.2230393087660019,747424463.0309058,1672409.804371522,0.0028336064754927418,410958.90410958906,3515981.735159817,25068493.150684956,214474885.8447487,19001.92333654153,808915.9645313502,0,0,9999191084.03547,5788734463.030906,141310000,14131,2732.8915001849355,3190.3917001343843,929.1998000505507,1386.7,6.893639282767258,-19.0,1020.9253440430031,2739.72602739726,24894022.516237125
62,1,0,309443253.77054775,1384838000.0,0.2234508684557672,751522180.5716147,1663290.8945538315,0.0027999920613783753,410958.90410958906,3515981.735159817,25479452.054794546,217990867.57990852,19223.09856053245,828139.0630918826,0,0,9999171860.936909,5792642180.571615,141120000,14112,2726.6200999750454,3192.416716981587,919.0413829934582,1384.838,6.888732673583895,-19.0,1021.5733494341077,2739.72602739726,24892304.363559164
63,1,0,309597975.397433,1382976000.0,0.2238635922802948,755619675.5239991,1654271.375521251,0.0027380289579721326,410958.90410958906,3515981.735159817,25890410.958904136,221506849.31506833,19445.686885165807,847584.7499770485,0,0,9999152415.250023,5796549675.523999,140930000,14093,2720.5173568276996,3194.444177644171,909.0491791835283,1382.9759999999999,6.88420553009846,-19.0,1022.2221368461347,2739.72602739726,24890586.859668616
