timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
11,1,0,373012292.51839566,1073923200.0,0.34733609676967186,557055305.6384281,2243942.3650536914,0.0044241944562254665,376712.3287671233,3515981.735159817,4143835.6164383553,38675799.08675799,17304.12901223152,154329.06476857662,0,0,9999845670.935232,5642665305.638428,135610000,13561,5725.000756382766,5253.511312603428,1545.4126437793377,1073.9232,14.653812896806548,-137.0,1681.123620033097,2739.72602739726,24986293.442019746
12,1,0,380472538.36876357,1063182400.0,0.3578619608157204,562289934.081708,2223052.4223084534,0.004405624250061661,376712.3287671233,3515981.735159817,4520547.945205479,42191780.8219178,18065.62064722252,172394.68541579915,0,0,9999827605.314585,5646539934.081708,134250000,13425,5835.8832806923265,5382.610352128244,1516.455328564082,1063.1824,15.099686673495349,-136.0,1722.435312681038,2739.72602739726,24985276.15130503
13,1,0,388081989.13613886,1052520000.0,0.36871697367854184,567513769.2938331,2202589.7302111234,0.004330194580442912,376712.3287671233,3515981.735159817,4897260.273972603,45707762.55707762,18858.85180184753,191253.53721764666,0,0,9999808746.462782,5650413769.293833,132900000,13290,5951.379657808362,5515.538369074222,1488.3612887341408,1052.52,15.5656721056286,-135.0,1764.972278103751,2739.72602739726,24984301.39755574
14,1,0,395843628.9188616,1041936000.0,0.3799116538048994,572716778.159002,2182579.6758008846,0.004354838539838619,376712.3287671233,3515981.735159817,5273972.602739726,49223744.29223743,19685.19875826795,210938.7359759146,0,0,9999789061.264025,5654286778.159002,131570000,13157,6071.597537458167,5652.437193290526,1461.0963441676406,1041.936,16.052585611910978,-133.0,1808.7799018529681,2739.72602739726,24983370.451430198
15,1,0,403760501.4972389,1031508800.0,0.3914271031882994,577888927.0868338,2163045.425184581,0.0042604248006069935,376712.3287671233,3515981.735159817,5650684.93150685,52739726.027397245,20545.136095215865,231483.87207113046,0,0,9999768516.12793,5658158927.086834,130270000,13027,6196.552125490271,5793.382838864382,1434.678086625888,1031.5088,16.559740378242914,-130.0,1853.8825084366024,2739.72602739726,24982484.60791124
16,1,0,411835711.52718365,1021316800.0,0.4032399266585879,582980182.1224309,2144155.2188775623,0.004200446464819778,376712.3287671233,3515981.735159817,6027397.260273973,56255707.76255706,21439.02832996547,252922.90040109592,0,0,9999747077.0996,5662030182.122431,129050000,12905,6326.243699515691,5938.440150995858,1409.120348519833,1021.3168,17.086209315441593,-122.0,1900.3008483186745,2739.72602739726,24981645.182732165
17,1,0,420072425.7577273,1011752000.0,0.4151930767201126,587990513.3168039,2125884.638765445,0.004187399516207955,376712.3287671233,3515981.735159817,6404109.589041097,59771689.497716874,22362.869554084795,275285.7699551807,0,0,9999724714.230045,5665900513.316804,127910000,12791,6460.207656402094,6087.336086466519,1384.6235699355736,1011.752,17.624021000689666,-114.0,1947.9475476692862,2739.72602739726,24980853.40425244
18,1,0,428473874.27288187,1002814400.0,0.427271361752366,592929890.1172583,2108175.0487444676,0.0041737862209118536,376712.3287671233,3515981.735159817,6780821.917808221,63287671.23287669,23317.26347267733,298603.033427858,0,0,9999701396.966572,5669769890.117258,126840000,12684,6598.454325569951,6240.134185689902,1361.134539880049,1002.8144,18.172535289800077,-107.0,1996.8429394207683,2739.72602739726,24980110.521164466
19,1,0,437043351.7583395,994425600.0,0.43949326300362695,597788280.2276057,2091041.329087399,0.004104750885724631,376712.3287671233,3515981.735159817,7157534.246575344,66803652.9680365,24303.953579716705,322906.98700757476,0,0,9999677093.012993,5673638280.227606,125850000,12585,6741.118666083027,6396.985873529962,1338.5583925530646,994.4255999999999,18.732891189458105,-99.0,2047.035479529588,2739.72602739726,24979417.8306166
20,1,0,445784218.7935063,986664000.0,0.45180955096517794,602575651.8442256,2074428.3247660098,0.004095266168885057,376712.3287671233,3515981.735159817,7534246.575342468,70319634.70319632,25322.447307117585,348229.43431469233,0,0,9999651770.565685,5677505651.844226,124930000,12493,6888.099969305714,6557.868031844817,1316.8959374608962,986.664,19.30263184550425,-92.0,2098.5177701903413,2739.72602739726,24978776.622359395
21,1,0,454699903.16937643,979451200.0,0.4642394671315696,607291971.3535886,2058318.0067635141,0.004069223000774274,376712.3287671233,3515981.735159817,7910958.904109592,73835616.43835613,26374.554564134007,374603.9888788263,0,0,9999625396.011122,5681371971.353588,124080000,12408,7039.545953516215,6722.9366825452835,1296.0604709709319,979.4512,19.882929177985247,-85.0,2151.3397384144905,2739.72602739726,24978188.236070413
22,1,0,463793901.23276395,972787200.0,0.47676809607770737,611937204.4561456,2042693.2549573143,0.004000677678011902,376712.3287671233,3515981.735159817,8287671.232876715,77351598.17351595,27460.96136994809,402064.95024877443,0,0,9999597935.049751,5685237204.456145,123300000,12330,7195.486462462626,6892.259626372352,1276.014036090274,972.7872,20.473133103030484,-78.0,2205.523080439152,2739.72602739726,24977654.033123456
23,1,0,473069779.2574192,966672000.0,0.48937983023964615,616511316.1835293,2027537.8037471275,0.003986505090956288,376712.3287671233,3515981.735159817,8664383.561643839,80867579.90867576,28582.33654342424,430647.28679219866,0,0,9999569352.713207,5689101316.183529,122590000,12259,7355.951160200096,7065.902200676046,1256.7209595240502,966.6719999999999,21.07253976677975,-71.0,2261.088704216335,2739.72602739726,24977175.395800278
